IPRD_ID,IPRD_REFERENCE,IPRD_SIGNATURE_DATE,Reflected_Date,COMP_LEGAL_NAME,DECL_IS_PROP_FLAG,LICD_DEC_PREP_TO_GRANT_FLAG,LICD_REC_CONDI_FLAG,DIPG_ID,DIPG_DISPLAY_NUMBER,DIPG_EXTERNAL_ID,Standard,Ess_To_Standard,WI_Type,WOIT_ETSI_DELIVERABLE_NUMBER,WOIT_REFERENCE,WOIT_VERSION,3GPP_Type,TGPP_NUMBER,TGPV_VERSION,Patent_Type,PATT_APPLICATION_NUMBER,PUBL_NUMBER,PBPA_TITLEEN,PBPA_PRIORITY_NUMBERS,Country_Of_Registration,PBPA_APP_DATE,ETPR_ID,ETPR_ACRONYM,Ess_To_Project,Illustrative_Part,DIPG_PATF_ID,Original_Application_Number,Original_Publication_Number,Explicitely_Disclosed,Normalized_Patent,2G,3G,4G,5G
2746,ISLD-201704-010,2017-05-02,2017-06-27,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,52213,1,-1,TS 125 214 (RTS/TSGR-0125214v5b0) version 5.11.0 -- 3GPP TS 25.214 version 5.11.0,1,TS,125 214,RTS/TSGR-0125214v5b0,5.11.0,TS,25.214,5.11.0,Family Member,JP20090197228,JP2009284534 A | JP4431189 B2,"RADIO COMMUNICATION DEVICE, RADIO COMMUNICATION METHOD, AND RADIO COMMUNICATION SYSTEM",|JP20000204181|JP20000220344|JP20000232270|JP20090197228|,JP JAPAN,2009-08-27,133,3GPP | Third Generation Partnership Project,1,-1,26606,-1,-1,0,1,0,1,0,0
2746,ISLD-201704-010,2017-05-02,2017-06-27,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,52213,1,-1,TS 125 214 (RTS/TSGR-0125214v5b0) version 5.11.0 -- 3GPP TS 25.214 version 5.11.0,1,TS,125 214,RTS/TSGR-0125214v5b0,5.11.0,TS,25.214,5.11.0,Family Member,JP20090197229,JP2009284535 A | JP4431190 B2,"RADIO COMMUNICATION DEVICE, RADIO COMMUNICATION METHOD, AND RADIO COMMUNICATION SYSTEM",|JP20000204181|JP20000220344|JP20000232270|JP20090197229|,JP JAPAN,2009-08-27,133,3GPP | Third Generation Partnership Project,1,-1,26606,-1,-1,0,1,0,1,0,0
2746,ISLD-201704-010,2017-05-02,2017-06-27,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,52213,1,-1,TS 125 214 (RTS/TSGR-0125214v5b0) version 5.11.0 -- 3GPP TS 25.214 version 5.11.0,1,TS,125 214,RTS/TSGR-0125214v5b0,5.11.0,TS,25.214,5.11.0,Family Member,JP20090197230,JP2009284536 A | JP4431191 B2,RADIO COMMUNICATION SYSTEM AND RADIO COMMUNICATION METHOD,|JP20000204181|JP20000220344|JP20000232270|JP20090197230|,JP JAPAN,2009-08-27,133,3GPP | Third Generation Partnership Project,1,-1,26606,-1,-1,0,1,0,1,0,0
2746,ISLD-201704-010,2017-05-02,2017-06-27,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,52517,2,-1,TS 136 211 (RTS/TSGR-0136211v890) version 8.9.0 -- 3GPP TS 36.211 version 8.9.0,1,TS,136 211,RTS/TSGR-0136211v890,8.9.0,TS,36.211,8.9.0,Family Member,JP20120060156,JP2012157036 A | JP5279929 B2,UPLINK RESOURCE ALLOCATION IN MOBILE COMMUNICATION SYSTEM,|EP20060002248|,JP JAPAN,2012-03-16,133,3GPP | Third Generation Partnership Project,1,-1,26646,-1,-1,0,1,0,0,1,0
2746,ISLD-201704-010,2017-05-02,2017-06-27,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,52517,2,-1,TS 136 213 (RTS/TSGR-0136213v880) version 8.8.0 -- 3GPP TS 36.213 version 8.8.0,1,TS,136 213,RTS/TSGR-0136213v880,8.8.0,TS,36.213,8.8.0,Family Member,JP20080552689,JP2009525644 A | JP5020263 B2,-1,|EP20060002248|WO2006EP10521|,JP JAPAN,2006-11-02,133,3GPP | Third Generation Partnership Project,1,-1,26646,-1,-1,0,1,0,0,1,0
2746,ISLD-201704-010,2017-05-02,2017-06-27,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,52517,2,-1,TS 136 321 (RTS/TSGR-0236321v8b0) version 8.11.0 -- 3GPP TS 36.321 version 8.11.0,1,TS,136 321,RTS/TSGR-0236321v8b0,8.11.0,TS,36.321,8.11.0,Family Member,JP20120060156,JP2012157036 A | JP5279929 B2,UPLINK RESOURCE ALLOCATION IN MOBILE COMMUNICATION SYSTEM,|EP20060002248|,JP JAPAN,2012-03-16,133,3GPP | Third Generation Partnership Project,1,-1,26646,-1,-1,0,1,0,0,1,0
2746,ISLD-201704-010,2017-05-02,2017-06-27,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,52517,2,-1,TS 136 331 (RTS/TSGR-0236331v8g0) version 8.16.0 -- 3GPP TS 36.331 version 8.16.0,1,TS,136 331,RTS/TSGR-0236331v8g0,8.16.0,TS,36.331,8.16.0,Family Member,JP20120060156,JP2012157036 A | JP5279929 B2,UPLINK RESOURCE ALLOCATION IN MOBILE COMMUNICATION SYSTEM,|EP20060002248|,JP JAPAN,2012-03-16,133,3GPP | Third Generation Partnership Project,1,-1,26646,-1,-1,0,1,0,0,1,0
2746,ISLD-201704-010,2017-05-02,2017-06-27,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,52517,2,-1,TS 136 211 (RTS/TSGR-0136211v890) version 8.9.0 -- 3GPP TS 36.211 version 8.9.0,1,TS,136 211,RTS/TSGR-0136211v890,8.9.0,TS,36.211,8.9.0,Family Member,JP20120132803,JP2012213206 A | JP5059982 B1,UPLINK RESOURCE ALLOCATION IN MOBILE COMMUNICATION SYSTEM,|EP20060002248|,JP JAPAN,2012-06-12,133,3GPP | Third Generation Partnership Project,1,-1,26646,-1,-1,0,1,0,0,1,0
2746,ISLD-201704-010,2017-05-02,2017-06-27,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,52517,2,-1,TS 136 300 (RTS/TSGR-0236300v8c0) version 8.12.0 -- 3GPP TS 36.300 version 8.12.0,1,TS,136 300,RTS/TSGR-0236300v8c0,8.12.0,TS,36.300,8.12.0,Family Member,JP20080552689,JP2009525644 A | JP5020263 B2,-1,|EP20060002248|WO2006EP10521|,JP JAPAN,2006-11-02,133,3GPP | Third Generation Partnership Project,1,-1,26646,-1,-1,0,1,0,0,1,0
2746,ISLD-201704-010,2017-05-02,2017-06-27,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,52517,2,-1,TS 136 300 (RTS/TSGR-0236300v8c0) version 8.12.0 -- 3GPP TS 36.300 version 8.12.0,1,TS,136 300,RTS/TSGR-0236300v8c0,8.12.0,TS,36.300,8.12.0,Family Member,JP20120060156,JP2012157036 A | JP5279929 B2,UPLINK RESOURCE ALLOCATION IN MOBILE COMMUNICATION SYSTEM,|EP20060002248|,JP JAPAN,2012-03-16,133,3GPP | Third Generation Partnership Project,1,-1,26646,-1,-1,0,1,0,0,1,0
