IPRD_ID,IPRD_REFERENCE,IPRD_SIGNATURE_DATE,Reflected_Date,COMP_LEGAL_NAME,DECL_IS_PROP_FLAG,LICD_DEC_PREP_TO_GRANT_FLAG,LICD_REC_CONDI_FLAG,DIPG_ID,DIPG_DISPLAY_NUMBER,DIPG_EXTERNAL_ID,Standard,Ess_To_Standard,WI_Type,WOIT_ETSI_DELIVERABLE_NUMBER,WOIT_REFERENCE,WOIT_VERSION,3GPP_Type,TGPP_NUMBER,TGPV_VERSION,Patent_Type,PATT_APPLICATION_NUMBER,PUBL_NUMBER,PBPA_TITLEEN,PBPA_PRIORITY_NUMBERS,Country_Of_Registration,PBPA_APP_DATE,ETPR_ID,ETPR_ACRONYM,Ess_To_Project,Illustrative_Part,DIPG_PATF_ID,Original_Application_Number,Original_Publication_Number,Explicitely_Disclosed,Normalized_Patent,2G,3G,4G,5G
2746,ISLD-201704-010,2017-05-02,2017-06-27,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,52213,1,-1,TS 125 214 (RTS/TSGR-0125214v5b0) version 5.11.0 -- 3GPP TS 25.214 version 5.11.0,1,TS,125 214,RTS/TSGR-0125214v5b0,5.11.0,TS,25.214,5.11.0,Family Member,JP20090197228,JP2009284534 A | JP4431189 B2,"RADIO COMMUNICATION DEVICE, RADIO COMMUNICATION METHOD, AND RADIO COMMUNICATION SYSTEM",|JP20000204181|JP20000220344|JP20000232270|JP20090197228|,JP JAPAN,2009-08-27,133,3GPP | Third Generation Partnership Project,1,-1,26606,-1,-1,0,1,0,1,0,0
2746,ISLD-201704-010,2017-05-02,2017-06-27,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,52213,1,-1,TS 125 214 (RTS/TSGR-0125214v5b0) version 5.11.0 -- 3GPP TS 25.214 version 5.11.0,1,TS,125 214,RTS/TSGR-0125214v5b0,5.11.0,TS,25.214,5.11.0,Family Member,JP20090197229,JP2009284535 A | JP4431190 B2,"RADIO COMMUNICATION DEVICE, RADIO COMMUNICATION METHOD, AND RADIO COMMUNICATION SYSTEM",|JP20000204181|JP20000220344|JP20000232270|JP20090197229|,JP JAPAN,2009-08-27,133,3GPP | Third Generation Partnership Project,1,-1,26606,-1,-1,0,1,0,1,0,0
2746,ISLD-201704-010,2017-05-02,2017-06-27,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,52213,1,-1,TS 125 214 (RTS/TSGR-0125214v5b0) version 5.11.0 -- 3GPP TS 25.214 version 5.11.0,1,TS,125 214,RTS/TSGR-0125214v5b0,5.11.0,TS,25.214,5.11.0,Family Member,JP20090197230,JP2009284536 A | JP4431191 B2,RADIO COMMUNICATION SYSTEM AND RADIO COMMUNICATION METHOD,|JP20000204181|JP20000220344|JP20000232270|JP20090197230|,JP JAPAN,2009-08-27,133,3GPP | Third Generation Partnership Project,1,-1,26606,-1,-1,0,1,0,1,0,0
2746,ISLD-201704-010,2017-05-02,2017-06-27,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,52517,2,-1,TS 136 211 (RTS/TSGR-0136211v890) version 8.9.0 -- 3GPP TS 36.211 version 8.9.0,1,TS,136 211,RTS/TSGR-0136211v890,8.9.0,TS,36.211,8.9.0,Family Member,JP20120060156,JP2012157036 A | JP5279929 B2,UPLINK RESOURCE ALLOCATION IN MOBILE COMMUNICATION SYSTEM,|EP20060002248|,JP JAPAN,2012-03-16,133,3GPP | Third Generation Partnership Project,1,-1,26646,-1,-1,0,1,0,0,1,0
2746,ISLD-201704-010,2017-05-02,2017-06-27,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,52517,2,-1,TS 136 213 (RTS/TSGR-0136213v880) version 8.8.0 -- 3GPP TS 36.213 version 8.8.0,1,TS,136 213,RTS/TSGR-0136213v880,8.8.0,TS,36.213,8.8.0,Family Member,JP20080552689,JP2009525644 A | JP5020263 B2,-1,|EP20060002248|WO2006EP10521|,JP JAPAN,2006-11-02,133,3GPP | Third Generation Partnership Project,1,-1,26646,-1,-1,0,1,0,0,1,0
2746,ISLD-201704-010,2017-05-02,2017-06-27,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,52520,5,-1,TS 136 304 (RTS/TSGR-0236304v8a0) version 8.10.0 -- 3GPP TS 36.304 version 8.10.0,1,TS,136 304,RTS/TSGR-0236304v8a0,8.10.0,TS,36.304,8.10.0,Family Member,JP20070501712,JP2007526715 A | JP4731548 B2,-1,|KR20040014700|KR20040022949|KR20040022954|KR20040033866|WO2005KR00600|,JP JAPAN,2005-03-04,133,3GPP | Third Generation Partnership Project,1,-1,18378,-1,-1,0,1,0,0,1,0
2746,ISLD-201704-010,2017-05-02,2017-06-27,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,52213,1,-1,TS 125 214 (RTS/TSGR-0125214v5b0) version 5.11.0 -- 3GPP TS 25.214 version 5.11.0,1,TS,125 214,RTS/TSGR-0125214v5b0,5.11.0,TS,25.214,5.11.0,Family Member,JP20000231256,JP2002101043 A | JP3426194 B2,"BASE STATION DEVICE, COMMUNICATION TERMINAL DEVICE, AND COMMUNICATION METHOD",|JP20000204181|JP20000220344|JP20000231256|JP20000232270|,JP JAPAN,2000-07-31,133,3GPP | Third Generation Partnership Project,1,-1,26606,-1,-1,0,1,0,1,0,0
3394,ISLD-201808-005,2018-05-28,2018-09-24,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,67724,8,-1,TS 136 211 (RTS/TSGR-0136211v890) version 8.9.0 -- 3GPP TS 36.211 version 8.9.0,1,TS,136 211,RTS/TSGR-0136211v890,8.9.0,TS,36.211,8.9.0,Family Member,JP20120129354,JP2012186854 A | JP5448113 B2,SYSTEM AND METHOD FOR UPLINK TIMING SYNCHRONIZATION,|US20070015401P|,JP JAPAN,2012-06-06,133,3GPP | Third Generation Partnership Project,1,-1,34762,-1,-1,0,1,0,0,1,0
3394,ISLD-201808-005,2018-05-28,2018-09-24,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,67724,8,-1,TS 136 213 (RTS/TSGR-0136213v880) version 8.8.0 -- 3GPP TS 36.213 version 8.8.0,1,TS,136 213,RTS/TSGR-0136213v880,8.8.0,TS,36.213,8.8.0,Family Member,JP20100539798,JP5015327 B2,-1,|US20070015401P|WO2008US87414|,JP JAPAN,2008-12-18,133,3GPP | Third Generation Partnership Project,1,-1,34762,-1,-1,0,1,0,0,1,0
3394,ISLD-201808-005,2018-05-28,2018-09-24,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,67740,17,-1,TS 136 212 (RTS/TSGR-0136212va80) version 10.8.0 -- 3GPP TS 36.212 version 10.8.0,1,TS,136 212,RTS/TSGR-0136212va80,10.8.0,TS,36.212,10.8.0,Family Member,JP20100545193,JP2011514723 A,-1,|US20080025485P|WO2009US32591|,JP JAPAN,2009-01-30,133,3GPP | Third Generation Partnership Project,1,-1,33040,-1,-1,0,1,0,0,1,0
3394,ISLD-201808-005,2018-05-28,2018-09-24,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,67740,17,-1,TS 136 212 (RTS/TSGR-0136212va80) version 10.8.0 -- 3GPP TS 36.212 version 10.8.0,1,TS,136 212,RTS/TSGR-0136212va80,10.8.0,TS,36.212,10.8.0,Family Member,JP20120191838,JP2013009414 A | JP5547251 B2,SYSTEM AND METHOD FOR UPLINK TIMING SYNCHRONIZATION IN CONJUNCTION WITH DISCONTINUOUS RECEPTION,|US20080025485P|,JP JAPAN,2012-08-31,133,3GPP | Third Generation Partnership Project,1,-1,33040,-1,-1,0,1,0,0,1,0
3394,ISLD-201808-005,2018-05-28,2018-09-24,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,70977,27,-1,TS 136 212 (RTS/TSGR-0136212va80) version 10.8.0 -- 3GPP TS 36.212 version 10.8.0,1,TS,136 212,RTS/TSGR-0136212va80,10.8.0,TS,36.212,10.8.0,Family Member,JP20120515228,JP2012530407 A,-1,|US20090187070P|US20090258525P|US20100330157P|WO2010US38674|,JP JAPAN,2010-06-15,133,3GPP | Third Generation Partnership Project,1,-1,34869,-1,-1,0,1,0,0,1,0
3394,ISLD-201808-005,2018-05-28,2018-09-24,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,70978,28,-1,TS 136 213 (RTS/TSGR-0136213vab0) version 10.11.0 -- 3GPP TS 36.213 version 10.11.0,1,TS,136 213,RTS/TSGR-0136213vab0,10.11.0,TS,36.213,10.11.0,Family Member,JP20130508093,JP2013529010 A | JP5527913 B2,-1,|US20100330157P|WO2011US34855|,JP JAPAN,2011-05-02,133,3GPP | Third Generation Partnership Project,1,-1,34870,-1,-1,0,1,0,0,1,0
3394,ISLD-201808-005,2018-05-28,2018-09-24,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,70983,33,-1,TS 136 300 (RTS/TSGR-0236300vab0) version 10.11.0 -- 3GPP TS 36.300 version 10.11.0,1,TS,136 300,RTS/TSGR-0236300vab0,10.11.0,TS,36.300,10.11.0,Family Member,JP20120515225,JP2012530405 A,-1,|US20090187095P|US20090220886P|WO2010US38628|,JP JAPAN,2010-06-15,133,3GPP | Third Generation Partnership Project,1,-1,34875,-1,-1,0,1,0,0,1,0
3394,ISLD-201808-005,2018-05-28,2018-09-24,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,70983,33,-1,TS 136 331 (RTS/TSGR-0236331vae0) version 10.14.0 -- 3GPP TS 36.331 version 10.14.0,1,TS,136 331,RTS/TSGR-0236331vae0,10.14.0,TS,36.331,10.14.0,Family Member,JP20120515227,JP2012530406 A,-1,|US20090187095P|US20090220886P|WO2010US38647|,JP JAPAN,2010-06-15,133,3GPP | Third Generation Partnership Project,1,-1,34875,-1,-1,0,1,0,0,1,0
3394,ISLD-201808-005,2018-05-28,2018-09-24,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,70989,39,-1,TS 136 213 (RTS/TSGR-0136213vaa0) version 10.10.0 -- 3GPP TS 36.213 version 10.10.0,1,TS,136 213,RTS/TSGR-0136213vaa0,10.10.0,TS,36.213,10.10.0,Family Member,JP20120505740,JP4987174 B2 | JPWO2011115199 A1,-1,|JP20100064169|JP20120505740|WO2011JP56357|,JP JAPAN,2011-03-17,133,3GPP | Third Generation Partnership Project,1,-1,34877,-1,-1,0,1,0,0,1,0
3394,ISLD-201808-005,2018-05-28,2018-09-24,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,70989,39,-1,TS 136 212 (RTS/TSGR-0136212va80) version 10.8.0 -- 3GPP TS 36.212 version 10.8.0,1,TS,136 212,RTS/TSGR-0136212va80,10.8.0,TS,36.212,10.8.0,Family Member,JP20120099014,JP2012138972 A | JP5779820 B2,"MOBILE STATION DEVICE, BASE STATION DEVICE, COMMUNICATION METHOD, INTEGRATED CIRCUIT, AND MOBILE COMMUNICATION SYSTEM",|JP20100064169|JP20120099014|,JP JAPAN,2012-04-24,133,3GPP | Third Generation Partnership Project,1,-1,34877,-1,-1,0,1,0,0,1,0
3944,ISLD-201812-049,2018-09-25,2019-01-09,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,76210,26,-1,TS 138 300 (RTS/TSGR-0238300vf20) version 15.2.0 -- 3GPP TS 38.300 version 15.2.0,1,TS,138 300,RTS/TSGR-0238300vf20,15.2.0,TS,38.300,15.2.0,Family Member,JP20100279123,JP2011135574 A | JP5587157 B2,MULTI-RADIO PLATFORM AND METHOD FOR MITIGATING INTERFERENCE BETWEEN CO-LOCATED RADIOS,|US20090645507|,JP JAPAN,2010-12-15,133,3GPP | Third Generation Partnership Project,1,-1,38029,-1,-1,0,1,0,0,0,1
3944,ISLD-201812-049,2018-09-25,2019-01-09,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,76211,27,-1,TS 138 300 (RTS/TSGR-0238300vf20) version 15.2.0 -- 3GPP TS 38.300 version 15.2.0,1,TS,138 300,RTS/TSGR-0238300vf20,15.2.0,TS,38.300,15.2.0,Family Member,JP20170566387,JP2018531526 A | JP6910967 B2,-1,|WO2015CN89792|,JP JAPAN,2015-09-16,133,3GPP | Third Generation Partnership Project,1,-1,38030,-1,-1,0,1,0,0,0,1
3944,ISLD-201812-049,2018-09-25,2019-01-09,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,76217,32,-1,TS 138 300 (RTS/TSGR-0238300vf20) version 15.2.0 -- 3GPP TS 38.300 version 15.2.0,1,TS,138 300,RTS/TSGR-0238300vf20,15.2.0,TS,38.300,15.2.0,Family Member,JP20180515246,JP2019503093 A | JP6643465 B2,-1,|WO2015CN94616|WO2015CN94616|WO2015CN94616|WO2015CN94616|,JP JAPAN,2015-11-13,133,3GPP | Third Generation Partnership Project,1,-1,38035,-1,-1,0,1,0,0,0,1
3944,ISLD-201812-049,2018-09-25,2019-01-09,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,76218,33,-1,TS 138 300 (RTS/TSGR-0238300vf20) version 15.2.0 -- 3GPP TS 38.300 version 15.2.0,1,TS,138 300,RTS/TSGR-0238300vf20,15.2.0,TS,38.300,15.2.0,Family Member,JP20180515251,JP2019502278 A | JP6608528 B2,-1,|WO2015CN95528|,JP JAPAN,2015-11-25,133,3GPP | Third Generation Partnership Project,1,-1,38036,-1,-1,0,1,0,0,0,1
3944,ISLD-201812-049,2018-09-25,2019-01-09,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,76226,41,-1,TS 138 300 (RTS/TSGR-0238300vf20) version 15.2.0 -- 3GPP TS 38.300 version 15.2.0,1,TS,138 300,RTS/TSGR-0238300vf20,15.2.0,TS,38.300,15.2.0,Family Member,JP20180567107,JP2019532526 A | JP6874024 B2,-1,|WO2016CN98300|,JP JAPAN,2016-09-07,133,3GPP | Third Generation Partnership Project,1,-1,38043,-1,-1,0,1,0,0,0,1
